title,value,id,object
"Roadside Furniture Store Sign Near Birmingham, Alabama",1936,Negative,275874
"Allie Mae Burroughs, Hale County, Alabama",1936,Negative,275875
"Allie Mae Burroughs, Hale County, Alabama",1936,Negative,275876
"Roadside Fish and Produce Stand with Young Men Holding Watermelons, Near Birmingham, Alabama",1936,Negative,275882
"Main Street with Parked Cars and Alabama Power Company Sign, From Elevated Position, Greensboro, Alabama",1936,Negative,275900
"Parked Cars and Pedestrians on Main Street, Greensboro, Alabama",1936,Negative,275901
"Fireplace (with Bedpost in Foreground) in Floyd Burrroughs's Bedroom, Hale County, Alabama",1936,Negative,275903
"Washstand with Pail, Bowl, and Mirror in Dog Run of Burroughs Home, Hale County, Alabama",1936,Negative,275914
"Torn Poster on Brick Wall Advertising ""J.C. Lincoln's Sunny South Minstrels"", Alabama",1936,Negative,276259
"Bloch Brothers Hardware Store, Selma, Alabama",1936,Negative,276260
Wooden Shack,1936,Negative,276261
"Church Interior with Pump Organ, Alabama",1936,Negative,276262
"River Hill Cafe on Corner with Telephone Pole in Foreground, Alabama",1936,Negative,276263
"Bloch Brothers Hardware Store, Selma, Alabama",1936,Negative,276264
"Grave with Bottles and Jars, Hale County, Alabama",1936,Negative,276267
"Five 35mm Film Frames: Woman in Filling Station Lot, Man on Sidewalk in Front of Movie Poster, Vicksburg or New Orleans",1936,Negative,277429
"Five 35mm Film Frames: Man on Sidewalk, in Front of Movie Poster, Vicksburg or New Orleans",1936,Negative,277434
"Five 35mm Film Frames: Man in Front of Movie Poster, Man Seated on Flatbed Wagon in Yard, Vicksburg or New Orleans",1936,Negative,277439
"Grave, Alabama",1936,Negative,278359
"Grave, Alabama",1936,Negative,278360
"Grave, Alabama",1936,Negative,278361
"Grave, Alabama",1936,Negative,278362
"Grave, Alabama",1936,Negative,278363
"Grave, Alabama",1936,Negative,278364
"Grave, Alabama",1936,Negative,278365
"Grave, Alabama",1936,Negative,278366
"Grave, Alabama",1936,Negative,278367
"Grave with Headstone, Alabama",1936,Negative,278368
"Grave with Headstone, Alabama",1936,Negative,278369
"Headstone and Bottle on Grave, Alabama",1936,Negative,278370
"Headstone and Bottle on Grave, Alabama",1936,Negative,278371
"Grave, Alabama",1936,Negative,278372
"Grave, Alabama",1936,Negative,278373
"Grave, Alabama",1936,Negative,278374
"Grave with Salt and Pepper Shakers on Plot, Alabama",1936,Negative,278375
"Grave, Alabama",1936,Negative,278376
"Graves, Alabama",1936,Negative,278377
"Gravestones, Alabama",1936,Negative,278378
"Gravestones, Alabama",1936,Negative,278379
"Graves, Alabama",1936,Negative,278380
"Graves, Alabama",1936,Negative,278381
"Graves, Alabama",1936,Negative,278382
"Grave with Salt and Pepper Shakers on Plot, Alabama",1936,Negative,278383
"Grave with Salt and Pepper Shakers on Plot, Alabama",1936,Negative,278384
"Grave with Dishes on Plot, Alabama",1936,Negative,278385
"Grave with Dishes on Plot, Alabama",1936,Negative,278386
"Graves, Alabama",1936,Negative,278387
"Graves, Alabama",1936,Negative,278388
"Gravestones, Alabama",1936,Negative,278389
"Gravestones, Alabama",1936,Negative,278390
"Interior with Newspaper-Covered Walls and Wicker Mirror Stand, Hale County?, Alabama",1936,Negative,278391
"Man Wearing Cap and Overalls Standing Next to Tree, Hale County?, Alabama",1936,Negative,278392
"Man Wearing Hat and Suspenders with Field in Background, Hale County?, Alabama",1936,Negative,278393
"Man Wearing Cap and Overalls Next to Tree, Hale County?, Alabama",1936,Negative,278394
"Man Wearing Cap and Overalls Next to Tree, Hale County?, Alabama",1936,Negative,278395
"Man Wearing Cap and Overalls Next to Tree, Hale County?, Alabama",1936,Negative,278396
"Man Wearing Hat and Suspenders with Field in Background, Hale County?, Alabama",1936,Negative,278397
"Man Wearing Cap and Overalls Next to Tree, Hale County?, Alabama",1936,Negative,278398
"Man Wearing Cap and Overalls Next to Tree, Hale County?, Alabama",1936,Negative,278399
"Man Wearing Cap and Overalls Next to Tree, Hale County?, Alabama",1936,Negative,278400
"Man Wearing Cap and Overalls with Field in Background, Hale County?, Alabama",1936,Negative,278401
"Interior with Newspaper-Covered Walls and Fireplace, Hale County?, Alabama",1936,Negative,278402
"Man Wearing Cap and Overalls Next to Tree, Hale County?, Alabama",1936,Negative,278403
"Man Wearing Cap and Overalls Next to Tree, Hale County?, Alabama",1936,Negative,278404
"Man Wearing Cap and Overalls Standing Next to Tree, Hale County?, Alabama",1936,Negative,278405
"Man Wearing Cap and Overalls Standing Next to Tree, Hale County?, Alabama",1936,Negative,278406
"Two Men Standing Next to Tree, Hale County?, Alabama",1936,Negative,278407
"Two Elderly Men in Straw Hats Seated on Porch Before ""Free Dance"" Sign, Greensboro?, Alabama",1936,Negative,278408
"Interior with Newspaper-Covered Walls and Wire Mirror Stand, Hale County?, Alabama",1936,Negative,278409
"Bedroom Interior with Newspaper-Covered Walls and Fireplace, Hale County?, Alabama",1936,Negative,278410
"Bedroom Interior with Newspaper-Covered Walls and Door, Hale County?, Alabama",1936,Negative,278411
"Bedroom Interior with Newspaper-Covered Walls and Fireplace, Hale County?, Alabama",1936,Negative,278412
"Bedroom Interior with Newspaper-Covered Walls and Fireplace, Hale County?, Alabama",1936,Negative,278413
"Interior with Newspaper-Covered Fireplace, Hale County?, Alabama",1936,Negative,278414
"Two Men Standing Next to Tree, Hale County?, Alabama",1936,Negative,278415
"Part of the Bedroom of Floyd Burroughs's Cabin, Hale County, Alabama",1936,Photograph,282741
"Barber Shops, Vicksburg, Mississippi",1936,Photograph,282775
"Street Scene, Selma, Alabama",1936,Photograph,282776
"Rural Church, Beaufort, South Carolina",1936,Photograph,282777
"Floyd and Lucille Burroughs on Porch, Hale County, Alabama",1936,Photograph,282778
"Bud and Lily Fields with Lilian, Hale County, Alabama",1936,Photograph,282779
"Man Seated Outside Barber Shop, Vicksburg, Mississippi",1936,Postcard,282818
"Negro Church, South Carolina",1936,Photograph,283319
Alabama Tenant Farmer,1936,Photograph,284047
"Grave, Alabama",1936,Negative,284379
"Grave, Alabama",1936,Negative,284380
"Grave, Alabama",1936,Negative,284381
"Grave, Alabama",1936,Negative,284382
"Grave, Alabama",1936,Negative,284383
"Grave, Alabama",1936,Negative,284384
"Grave, Alabama",1936,Negative,284385
"Grave, Alabama",1936,Negative,284386
"Grave, Alabama",1936,Negative,284387
"Grave, Alabama",1936,Negative,284388
"Grave, Alabama",1936,Negative,284389
"Grave, Alabama",1936,Negative,284390
"Grave, Alabama",1936,Negative,284391
"Grave, Alabama",1936,Negative,284392
"Grave, Alabama",1936,Negative,284393
"Grave, Alabama",1936,Negative,284394
"Grave, Alabama",1936,Negative,284395
"Grave, Alabama",1936,Negative,284396
"Grave, Alabama",1936,Negative,284397
"Graves, Alabama",1936,Negative,284398
"Grave with Bottle Placed in Urn, Alabama",1936,Negative,284399
"Grave with Bottle Placed in Urn, Alabama",1936,Negative,284400
"Grave, Alabama",1936,Negative,284401
"Grave, Alabama",1936,Negative,284402
"Gravestone Detail of Clasped Hands Carving, Alabama",1936,Negative,284403
"Gravestone Detail of Clasped Hands Carving, Alabama",1936,Negative,284404
"Gravestones, Alabama",1936,Negative,284405
"Gravestones, Alabama",1936,Negative,284406
"Gravestone ""Wm. Oakley"", Alabama",1936,Negative,284407
"Gravestone ""Wm. Oakley"", Alabama",1936,Negative,284408
"Gravestone ""Nannie P."", Alabama",1936,Negative,284409
"Gravestone ""Nannie P."", Alabama",1936,Negative,284410
"Grave with Rooster Dish on Plot, Alabama",1936,Negative,284411
"Grave with Rooster Dish on Plot, Alabama",1936,Negative,284412
"Grave with Broken Creamer on Plot, Alabama",1936,Negative,284413
"Grave with Broken Creamer on Plot, Alabama",1936,Negative,284414
"Undertaker's Notice, Alabama",1936,Negative,284415
"Undertaker's Notice, Alabama",1936,Negative,284416
"Graves, Alabama",1936,Negative,284417
Grave,1936,Photograph,284644
Alabama Tenant Farmer Wife,1936,Photograph,284685
"Billboard, Birmingham, Alabama",1936,Photograph,284801
"Mule, Hale County, Alabama",1936,Photograph,285900
Alabama Cotton Tenant Farmer Wife,1936,Photograph,286463
"Kitchen Wall in Bud Field's Home, Hale County, Alabama",1936,Photograph,286579
Alabama Tenant Farmer's Kitchen,1936,Photograph,288899
Mississippi Smalltown Shopfront,1936,Photograph,650861
"Thirty-Five 35mm Film Frames on Uncut Roll: Graves and Gravestones, Alabama",1936,Negative,716858
"Thirty-Six 35mm Film Frames on Uncut Roll: Graves and Gravestones, Alabama",1936,Negative,717000
"Twenty-Five 35mm Film Frames on Uncut Roll: Interiors and Portraits, Hale County?, Alabama",1936,Negative,717006
"Roadside Store with Advertisements on Façade, Between Tuscaloosa and Greensboro, Alabama",1936,Photograph,742814
Shoeshine Stand Detail in Southern Town,1936,Photograph,288900
"Joe's Auto Graveyard, Near Bethlehem, Pennsylvania",1936,Photograph,260046
Birmingham Steel Mill and Workers' Houses,1936,Photograph,260047
"Washroom in the Dog Run of Floyd Burroughs's Home, Hale County, Alabama",1936,Photograph,260385
"Company Houses for Steel Mill Workers, Birmingham, Alabama",1936,Photograph,260396
"Main Street of County Seat, Alabama",1936,Photograph,260404
"Street Scene, Vicksburg, Mississippi",1936,Photograph,260406
Birmingham Boarding House,1936,Photograph,260407
"Houses in the Negro Quarter, Vicksburg, Mississippi",1936,Photograph,260410
"Men on Porch, Greensboro, Alabama",1936,Photograph,284987
"Star Pressing Club, Vicksburg, Mississippi",1936,Photograph,260657
"Wooden Farm Building with Ads for 666 Cold Remedy on Façade, Tennessee",1936,Negative,275515
"Wooden Farm Building, Tennessee",1936,Negative,275648
"Interior of Walker Evans's Apartment at 441 East 92nd Street, New York City",1936,Negative,275668
"Wooden Farm Building, Tennessee",1936,Negative,275692
"Wooden Farm Building, Tennessee",1936,Negative,275725
"19 Letters, Notes, and Papers Related to Beaumont Newhall's ""Exhibition of Photography, 1839-1937"" at the Museum of Modern Art and ""The History of Photography"" Book, 1937",1936,Manuscript Materials,282338
"Five 35mm Film Frames: Self-portrait on Roof of 441 East 92nd Street, New York City",1936,Negative,277674
"Wilder Hobson, Long Island, New York",1937,Negative,273577
"Wilder Hobson, Long Island, New York",1937,Negative,273578
"Wilder Hobson, Long Island, New York",1937,Negative,273579
"Wilder Hobson, Long Island, New York",1937,Negative,273580
"Wilder Hobson, Long Island, New York",1937,Negative,273582
"Wilder Hobson, Long Island, New York",1937,Negative,273583
"Wilder Hobson, Long Island, New York",1937,Negative,273584
"Wilder Hobson, Long Island, New York",1937,Negative,273585
"Wilder Hobson, Long Island, New York",1937,Negative,273586
"Wilder Hobson, Long Island, New York",1937,Negative,273587
"Wilder Hobson, Long Island, New York",1937,Negative,273588
"Wilder Hobson, Long Island, New York",1937,Negative,273589
"Wilder Hobson, Long Island, New York",1937,Negative,273590
"Wilder Hobson, Long Island, New York",1937,Negative,273591
"Wilder Hobson Playing Trombone and James Agee Playing Piano, Possibly Old Field, Long Island, New York",1937,Negative,273593
Wedding Portrait: Margot Loines,1937,Negative,273924
"Five 35mm Film Frames: Street Preacher and Wagon on Sidewalk, Memphis, Tennessee",1937,Negative,277565
"Wilder Hobson and James Agee on Beach, Long Island, New York",1937,Negative,282130
"Anne Harvey on Roof of Apartment Building at 441 East 92nd Street, New York City",1937,Negative,282132
"Wilder Hobson, Long Island, New York",1937,Photograph,282819
Red Leather Bound Diary for the Year 1937 with Dates Pre-printed on Each Page,1937,Diary; Appointment book,283370
"Gatepost of Cochran House, Croton Falls, New York",1937,Negative,276008
"Living Room Interior, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276034
"Salon Interior with Full-Length Mirror, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276035
"Living Room Interior, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276063
"Rear View of Greek Revival House, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276167
"Rear View of Greek Revival House, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276168
"Rear View of Greek Revival House, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276170
"Dining Room Interior with Portrait Above Fireplace, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276171
"Rear View of Greek Revival House, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276194
"Rear View of Greek Revival House, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276195
"Ballroom in Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276196
"Ballroom in Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276197
"Library in Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276198
"Library in Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276199
"View of Library Showing Fireplace, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276200
"Rear View of Greek Revival House, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276201
"Dressing Room in Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276202
"Rear View of Greek Revival House, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276204
"Rear View of Greek Revival House, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276205
"Bedroom in Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276206
"View Through Doorway Into Library, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276207
"View Through Doorway Into Library, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276208
"Bedroom in Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276209
"Dressing Room in Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276210
"Greek Revival House With Cast-Iron Porch, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276211
"Library in Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276212
"Ballroom in Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276213
"Greek Revival House with Cast-Iron Porch, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276215
"View of Library Showing Fireplace, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276216
"View of Library Showing Fireplace, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,276217
"Knife Sharpener on Ninety-Second Street, From Above, New York City",1937,Negative,274053
"Sitting Room Interior, Through Doorway, Residence of Gifford Cochran, Croton Falls, New York",1937,Negative,275868
Address Book,1937,Address book,283410
"56 Items of Correspondence, Press Clippings, and Manuscripts By and Related to James Agee",1937,Manuscript Materials,282346
"Subway Passengers, New York City",1938,Photograph,259975
"Subway Passengers, New York City",1938,Photograph,259978
Subway Portrait,1938,Photograph,259979
New York,1938,Photograph,265546
"Street Lamp at Corner of 1st Avenue and 61st Street, New York City",1938,Photograph,266963
